FR2014012033	Complementarily , an analysis of a dozen keyactors ' trajectories in each country shows how agroecology finds its success at the crossroads of theacademic world , the social movements and CSOs , the public policies and the leading agriculturalinstitutions , although in different ways in the two countries.	shows	an analysis of a dozen keyactors ' trajectories in each country	how agroecology finds its success at the crossroads of theacademic world , the leading agriculturalinstitutions , although in different ways in the two countries	1	1				
QT2016105187	The number of improved beehives adopted in the district increased from 200 in 2006 to 882 in 2009 , following the 2007 and 2009 beekeeping training through technical and financial support of IPMS project.	increased	The number of improved beehives	from 200 in 2006 to 882	1	1				
SK2011000111	The balance showed that the content of available phosphorus was increased at reduced tillage ( by 4.1 rel.	showed	The balance	that the content of available phosphorus was increased at reduced tillage ( by 4.1 rel	1	1				
CZ2010000777	Fertilization had significant effects on the soil water content.	had	Fertilization	significant effects on the soil water content	1	1				
ID2001001046	Untuk itu telah dibuat suatu sistem pakar yang dapat memberikan anjuran tentang sistem pertanian dan kesesuaian tanaman bagi suatu kondisi lahan dan iklim tertentu.	dibuat	Untuk itu telah	suatu sistem pakar yang	1	1				
FR2016203848	A potential solution is to implement management practices that increase the level of provision of ecosystem services such as soil fertility and biological regulation.	increase	management practices	the level of provision of ecosystem services such as soil fertility	1	1				
MX19970045827	Rather than ignore this technological package , as some of the agroecologist propose , we conclude that plant biotechnology is one of many tools modern agriculture will have to incorporate if it is to successfully meet the 21 st century 's dual challenge of higher productivity and long term sustainability.	to incorporate	modern agriculture	if it is to successfully meet the 21 st century 's dual challenge of long term sustainability	1	1				
PK2012000507	Preliminary and advance yield trials showed outstanding performance of DN - 44 ( Hashim - 8 ) across domains containing a number of international entries and local approved varieties grown as check.	grown	a number of local approved varieties	as check	1	1				
FR2013104489	On the other hand , the results of a study on on - farm experimental designs suggested that panicle - feeding bug infestation and damage was not only influenced by sorghum genotype , but also field size , and its genotypic environment , namely the vicinity of other farmers ' fields of pest - susceptible or - resistant cultivars , and the relative positions of these fields.	suggested	the results of a study on on - farm experimental designs	that panicle - feeding bug infestation and damage was not only influenced by sorghum genotype , but also field size , and its genotypic environment , namely the vicinity of other farmers ' fields of pest - susceptible or - resistant cultivars , and the relative positions of these fields	1	1				
PH2011000734	GA3 , ZT and ABA reached their maximum levels on the 14th , 49th and 63rd days of cold storage , respectively.	reached	ZT	their maximum levels	on the 49th days of cold storage	respectively	1	1		
FR2014012229	Yet significant declines have been reported for wild bee populations and honey bee colonies alike in Europe.We quantified the relative importance of autonomous self - pollination , wind pollination and the pollination service provided by insects in annual entomophilous field crops over 7 to 10 sites located over a gradient of increasing semi-natural habitats in five pairs of crop - European country ( ALARM EU project ) : buckwheat Fagopyrum esculentum in Poland , cantaloupe Cucumis melo in France , field bean Vicia faba in the UK , spring oilseed rape Brassica napus in Sweden , and strawberry Fragaria x ananassa in Germany.	located	over 7 to 10 sites	over a gradient of increasing semi-natural habitats in five pairs of crop - European country	1	1				
AJ2018000235	When the mean packed cell volume of trypanosome infected animals was compared with that of non infected animals , it was significantly lower ( P < 0.05 ) in the infected animals , and the reduction was significantly lower ( p < 0.05 ) for T. congolense infection as compared with T. vivax infection.	was	the reduction	significantly lower	as compared with T. vivax infection	1	1			
